id,title,condition,price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,permalink,thumbnail,category_id,domain_id,Marca,Color,Condición del ítem,Modelo,Formato de venta,Unidades por pack,Unidades por envase,Color principal,Código universal de producto,Largo del paquete,Peso del paquete,Peso neto,Conservación del producto,Línea
MLA1118667758,Kit X 3 Cajas Guantes Negros X 100 Uni  Talles A Elección,new,29970.0,ARS,500,,buy_it_now,gold_special,2042-01-02T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1118667758-kit-x-3-cajas-guantes-negros-x-100-uni-talles-a-eleccion-_JM,http://http2.mlstatic.com/D_824750-MLA49062627566_022022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex - NP - Dexal - Kiara - Super Care - AS -- Powercrest -  Aurinco - Alumax,,Nuevo,Nitrilo,Caja,3,,,,,,,,
MLA1147645252,Guantes De Nitrilo Descartables Examinación Médico Rosa X100,new,15338.46,ARS,1,,buy_it_now,gold_special,2042-07-16T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1147645252-guantes-de-nitrilo-descartables-examinacion-medico-rosa-x100-_JM,http://http2.mlstatic.com/D_787329-MLA53878667887_022023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,TOP GLOVE O SIMIL,,Nuevo,Rosa,Caja,100,,,,,,,,
MLA1436002358,Guantes De Nitrilo Negro X500 Unidades Talle L M S Xs Y Xl,new,39999.0,ARS,500,,buy_it_now,gold_special,2043-06-16T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1436002358-guantes-de-nitrilo-negro-x500-unidades-talle-l-m-s-xs-y-xl-_JM,http://http2.mlstatic.com/D_702582-MLA73505682735_122023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Top Glove,,Nuevo,Nitrilo,Unidad,1,,,,,,,,
MLA816308538,Guantes De Nitrilo Mediglove Color Blanco Extra Largos Nuevo,new,29730.0,ARS,5000,,buy_it_now,gold_special,2039-09-18T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-816308538-guantes-de-nitrilo-mediglove-color-blanco-extra-largos-nuevo-_JM,http://http2.mlstatic.com/D_875318-MLA69187968274_052023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Nitrilo Color Blanco,Caja,1,,,,,,,,
MLA1411622739,Guantes Descartables Gc Productos Detailing Nitrilo Color Negro Talle M X 100 Unidades,new,8596.55,ARS,1,,buy_it_now,gold_pro,2044-02-21T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-gc-productos-detailing-nitrilo-color-negro-talle-m-x-100-unidades/p/MLA29080623,http://http2.mlstatic.com/D_913466-MLA73806633393_012024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,GC PRODUCTOS DETAILING,Negro,Nuevo,Nitrilo Color Negro,Unidad,1,100,,,,,,,
MLA1465487324,Guantes Nitrilo Negro X20u Reforzados Talle S,new,5690.5,ARS,1,,buy_it_now,gold_special,2043-07-29T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1465487324-guantes-nitrilo-negro-x20u-reforzados-talle-s-_JM,http://http2.mlstatic.com/D_662513-MLA70865505267_082023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,GEO,,Nuevo,Reforzado,Unidad,1,100,,,,,,,
MLA1380525595,Caja Guantes Nitrilo Negro O Rosa Talles Calidad,new,9790.0,ARS,1,,buy_it_now,gold_special,2043-07-24T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1380525595-caja-guantes-nitrilo-negro-o-rosa-talles-calidad-_JM,http://http2.mlstatic.com/D_613979-MLA70744393722_072023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,DEXAL - AS - TOP GLOVE-NP-PRINTEX-EUROMIX-ELIT,,Nuevo,,Unidad,1,100,,,,,,,
MLA1395382907,Guantes De Nitrilo Azul | Bulto/cajón X1.000 U. | Powercrest,new,60930.0,ARS,1,,buy_it_now,gold_special,2043-11-05T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1395382907-guantes-de-nitrilo-azul-bultocajon-x1000-u-powercrest-_JM,http://http2.mlstatic.com/D_640823-MLA72819687627_112023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Powercrest,,Nuevo,,Pack,10,1000,,,,,,,
MLA1225473461,Guantes De Nitrilo Descartables Rosa Printex X100u S- M- L,new,12474.0,ARS,50,,buy_it_now,gold_special,2042-10-30T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1225473461-guantes-de-nitrilo-descartables-rosa-printex-x100u-s-m-l-_JM,http://http2.mlstatic.com/D_905588-MLA52282728674_112022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,Nitrilo Rosa,Caja,100,100,,,,,,,
MLA1400653443,Guantes Mediglove Nitrilo Naranja Textura Diamante X 50 ,new,8494.0,ARS,5000,,buy_it_now,gold_special,2043-12-24T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1400653443-guantes-mediglove-nitrilo-naranja-textura-diamante-x-50-_JM,http://http2.mlstatic.com/D_677547-MLA73709365499_122023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Nitrilo,,,50,,,,,,,
MLA1145767705,Guantes Descartables Antideslizantes Mediglove Color Azul Talle Xl De Nitrilo X 100 Unidades,new,8069.03,ARS,5000,,buy_it_now,gold_special,2042-07-02T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-mediglove-color-azul-talle-xl-de-nitrilo-x-100-unidades/p/MLA18616879,http://http2.mlstatic.com/D_607699-MLA48772229259_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,Azul,Nuevo,Nitrilo,Unidad,1,100,,,,,,,
MLA927149851,2 Guantes De Nitrilo Negros Descartables X 100 Unidades,new,20560.0,ARS,200,,buy_it_now,gold_special,2041-06-20T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-927149851-2-guantes-de-nitrilo-negros-descartables-x-100-unidades-_JM,http://http2.mlstatic.com/D_814047-MLA46521120812_062021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,,Nuevo,Guantes de Examinación,Pack,100,100,,,,,,,
MLA1132497572,Guantes Descartables Dexal Color Negro Talle Xl De Nitrilo X 100 Unidades,new,11700.0,ARS,5000,,buy_it_now,gold_special,2042-04-12T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-dexal-color-negro-talle-xl-de-nitrilo-x-100-unidades/p/MLA18918598,http://http2.mlstatic.com/D_861715-MLA52223329953_102022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,Negro,Nuevo,,Unidad,1,100,,,,,,,
MLA877883803,Pack X 5 Pares Guantes Negros Nitrilo Talle S M L   ,new,1999.0,ARS,1,,buy_it_now,gold_special,2040-09-05T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-877883803-pack-x-5-pares-guantes-negros-nitrilo-talle-s-m-l-_JM,http://http2.mlstatic.com/D_906670-MLA44121800842_112020-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,,Pack,5,,,,,,,,
MLA1417513107,Guantes De Nitrilo Mediglove Color Rosa X 100 Color Rosa M Talle M,new,8069.03,ARS,5000,,buy_it_now,gold_special,2044-03-20T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-de-nitrilo-mediglove-color-rosa-x-100-color-rosa-m-talle-m/p/MLA34905434,http://http2.mlstatic.com/D_693083-MLU75359081699_032024-I.jpg,MLA454849,MLA-DISPOSABLE_GLOVES,Mediglove,Rosa M,Nuevo,Nitrilo Fucsia,Caja,100,100,,77981885703497798188570677,20 cm,400 g,,,
MLA1652589698,Guantes De Nitrilo Blanco Resistente Reforzado Caja X 100u,new,8299.0,ARS,5000,,buy_it_now,gold_special,2044-01-27T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1652589698-guantes-de-nitrilo-blanco-resistente-reforzado-caja-x-100u-_JM,http://http2.mlstatic.com/D_625438-MLA74842821970_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,ONE GLOVE,,Nuevo,Nitrilo blanco,Pack,100,100,,,,,,,
MLA1652602622,Guantes De Nitrilo Azul Reforzado Con Anmat Caja X 100u,new,8299.0,ARS,5000,,buy_it_now,gold_special,2044-01-27T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1652602622-guantes-de-nitrilo-azul-reforzado-con-anmat-caja-x-100u-_JM,http://http2.mlstatic.com/D_948546-MLA74914811268_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,ONE GLOVE,,Nuevo,Nitrilo azul,Pack,100,100,,,,,,,
MLA1611637670,Guantes De Nitrilo Negro X 100 Unidades Marca Dexal,new,6200.0,ARS,1,,buy_it_now,gold_special,2043-12-22T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1611637670-guantes-de-nitrilo-negro-x-100-unidades-marca-dexal-_JM,http://http2.mlstatic.com/D_796320-MLA73567450410_122023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Nitrilo,Unidad,1,100,,,,,,,
MLA1481577102,2 Cajas Guantes Nitrilo Negro Reforzado Con Anmat X 100 ,new,22999.0,ARS,5000,,buy_it_now,gold_special,2043-08-19T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1481577102-2-cajas-guantes-nitrilo-negro-reforzado-con-anmat-x-100-_JM,http://http2.mlstatic.com/D_614470-MLA71258990272_082023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,Nitrilo Negro,Pack,100,1,,,,,,,
MLA1132346051,Caja De Guantes De Nitrilo Lavanda L 10 Unidades Mediglove Con Polvo No Unidades Por Envase 100,new,72625.04,ARS,1,,buy_it_now,gold_special,2042-04-10T04:00:00.000Z,https://www.mercadolibre.com.ar/caja-de-guantes-de-nitrilo-lavanda-l-10-unidades-mediglove-con-polvo-no-unidades-por-envase-100/p/MLA14788335,http://http2.mlstatic.com/D_788862-MLA48772239163_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,Lavanda,Nuevo,,Pack,10,100,,77981885703707798188570400,10.6 cm,320 g,,,
MLA1454962524,Guantes Descartables De Nitrilo Negro Steelpro Safety,new,9999.0,ARS,1,,buy_it_now,gold_special,2043-07-16T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1454962524-guantes-descartables-de-nitrilo-negro-steelpro-safety-_JM,http://http2.mlstatic.com/D_655782-MLA70603892890_072023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Steelpro,,Nuevo,NITRILO NEGRO,Pack,100,,,,,,,,
MLA1805831562,Caja X100 De Guantes De Nitrilo Negro Marca Powercrest Anmat,new,6289.0,ARS,500,,buy_it_now,gold_special,2044-06-05T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1805831562-caja-x100-de-guantes-de-nitrilo-negro-marca-powercrest-anmat-_JM,http://http2.mlstatic.com/D_731290-MLA76913990801_062024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Powercrest,,Nuevo,Nitrilo,Unidad,1,100,,,,,,,
MLA918748842,Guantes De Nitrilo Color Azul X 100u Sin Polvo Reforzados ,new,6886.55,ARS,1,,buy_it_now,gold_special,2041-04-26T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-918748842-guantes-de-nitrilo-color-azul-x-100u-sin-polvo-reforzados-_JM,http://http2.mlstatic.com/D_728420-MLA45779763214_052021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,GC PRODUCTOS DETAILING,,Nuevo,Nitrilo Color Celeste,Pack,1,100,,,,,,,
MLA1133689760,Guantes Descartables Antideslizantes Np Color Azul Talle M De Nitrilo En Pack De 10 X 100 Unidades,new,85000.0,ARS,500,,buy_it_now,gold_special,2042-04-19T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-np-color-azul-talle-m-de-nitrilo-en-pack-de-10-x-100-unidades/p/MLA18616465,http://http2.mlstatic.com/D_883080-MLA48774253385_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,Azul,Nuevo,,Pack,10,100,,,,,,,
MLA1165927623,Guantes Descartables Antideslizantes Np Color Negro Talle Xl De Nitrilo X 100 Unidades,new,9170.0,ARS,1,,buy_it_now,gold_special,2042-09-04T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-np-color-negro-talle-xl-de-nitrilo-x-100-unidades/p/MLA18616456,http://http2.mlstatic.com/D_811497-MLU72565893554_112023-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,Negro,Nuevo,Nitrilo Negros,Unidad,1,100,,,,,,,
MLA1406256443,Guantes De Nitrilo Azul Resistente Reforzado Caja X 100u,new,8299.0,ARS,5000,,buy_it_now,gold_special,2044-01-28T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1406256443-guantes-de-nitrilo-azul-resistente-reforzado-caja-x-100u-_JM,http://http2.mlstatic.com/D_878422-MLA74842549708_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,ONE GLOVE,,Nuevo,Nitrilo azul,Pack,100,100,,,,,,,
MLA1424616659,Guantes Nitrilo Negro X100 Euromix Negro Y Rosa,new,5890.0,ARS,500,,buy_it_now,gold_special,2044-04-28T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1424616659-guantes-nitrilo-negro-x100-euromix-negro-y-rosa-_JM,http://http2.mlstatic.com/D_843743-MLA75978268796_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Euromix,,Nuevo,Nitrilo Rosa,Unidad,1,100,,,,,,,
MLA1113089926,Guantes De Nitrilo 100 Unidades Celeste Talle L,new,7599.0,ARS,1,,buy_it_now,gold_special,2041-11-14T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1113089926-guantes-de-nitrilo-100-unidades-celeste-talle-l-_JM,http://http2.mlstatic.com/D_890912-MLA73414782514_122023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Blend Gloves,,Nuevo,Nitrilo sin polvo,Caja,100,100,,,,,,,
MLA1414951020,Guante De Nitrilo Negro X 100un Talle S,new,9200.0,ARS,1,,buy_it_now,gold_special,2043-05-06T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1414951020-guante-de-nitrilo-negro-x-100un-talle-s-_JM,http://http2.mlstatic.com/D_815240-MLA69360902744_052023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,Nitrilo Negro,Unidad,1,100,,,,,,,
MLA1557132462,Guantes De Nitrilo Celeste | Caja X100 Unidades,new,6059.0,ARS,1,,buy_it_now,gold_special,2043-11-01T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1557132462-guantes-de-nitrilo-celeste-caja-x100-unidades-_JM,http://http2.mlstatic.com/D_877274-MLA72647303734_112023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Genérica,,Nuevo,Nitrilo Celeste,Unidad,1,100,,,,,,,
MLA870048153,Kit X 10 Cajas De Guantes Nitrilo Negros Printex  X100 Uni.,new,99900.0,ARS,150,,buy_it_now,gold_special,2040-07-20T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-870048153-kit-x-10-cajas-de-guantes-nitrilo-negros-printex-x100-uni-_JM,http://http2.mlstatic.com/D_778210-MLA49062632446_022022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex - NP - Dexal - Kiara - Super Care - AS - - Powercrest - Aurinco - Alumax,,Nuevo,Nitrilo,,10,,,,,,,,
MLA1426820019,Caja Guantes Nitrilo Negro Reforzado Playero X300 Uni,new,28400.0,ARS,500,,buy_it_now,gold_special,2044-05-11T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1426820019-caja-guantes-nitrilo-negro-reforzado-playero-x300-uni-_JM,http://http2.mlstatic.com/D_900014-MLA76221528260_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,AntePlast,,Nuevo,Nitrilo,Pack,3,300,,,,,,,
MLA1374418943,5 Cajas Guantes Nitrilo Azul Dexal Descartables X 100 Un. Talle Grande,new,42599.29,ARS,50,,buy_it_now,gold_special,2043-06-19T04:00:00.000Z,https://www.mercadolibre.com.ar/5-cajas-guantes-nitrilo-azul-dexal-descartables-x-100-un-talle-grande/p/MLA24118337,http://http2.mlstatic.com/D_666238-MLU74862038175_032024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,Azul,Nuevo,Nitrilo,Unidad,1,100,,7792366346146,,,,,
MLA858083573,Guantes Negros Nitrilo Eurostil Descartables X 20 Unidades,new,4390.0,ARS,1,,buy_it_now,gold_special,2040-06-12T22:24:38.000Z,https://articulo.mercadolibre.com.ar/MLA-858083573-guantes-negros-nitrilo-eurostil-descartables-x-20-unidades-_JM,http://http2.mlstatic.com/D_991044-MLA46389490313_062021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Eurostil,,Nuevo,Guantes de Examinación,Pack,20,20,,,,,,,
MLA1656195012,Guantes De Nitrilo Negro Reforzado Con Anmat Caja X 100u,new,8299.0,ARS,5000,,buy_it_now,gold_special,2044-01-28T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1656195012-guantes-de-nitrilo-negro-reforzado-con-anmat-caja-x-100u-_JM,http://http2.mlstatic.com/D_747382-MLA74842539136_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,ONE GLOVE,,Nuevo,Nitrilo negro,Pack,100,100,,,,,,,
MLA934459596,Guantes Nitrilo Celeste  Descartable Powercrest Caja X 100,new,7200.0,ARS,500,,buy_it_now,gold_special,2041-10-17T15:11:51.000Z,https://articulo.mercadolibre.com.ar/MLA-934459596-guantes-nitrilo-celeste-descartable-powercrest-caja-x-100-_JM,http://http2.mlstatic.com/D_719829-MLA73805506537_012024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Powercrest,,Nuevo,Guante De Nitrilo Color Celeste Sin Talco Ni Látex Grado Quirúrgico o Médico,Unidad,1,100,,,,,,,
MLA1135857785,Guantes De Nitrilo Rosa Marca Printex Talle Xs X 100un,new,11650.0,ARS,1,,buy_it_now,gold_special,2042-04-30T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1135857785-guantes-de-nitrilo-rosa-marca-printex-talle-xs-x-100un-_JM,http://http2.mlstatic.com/D_774709-MLA50956465217_082022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,Rosa,Caja,100,,,,,,,,
MLA1320080312,Guantes De Nitrilo Descartables Rosa Printex X100u Xs S M L,new,11850.3,ARS,50,,buy_it_now,gold_special,2043-01-20T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1320080312-guantes-de-nitrilo-descartables-rosa-printex-x100u-xs-s-m-l-_JM,http://http2.mlstatic.com/D_941811-MLA53454271808_012023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,Nitrilo Rosa,Caja,100,100,,,,,,,
MLA1120216407,Guantes Nitrilo Negro Descartables X100und Calidad - Oferta,new,12608.79,ARS,1,,buy_it_now,gold_special,2042-01-16T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1120216407-guantes-nitrilo-negro-descartables-x100und-calidad-oferta-_JM,http://http2.mlstatic.com/D_746720-MLA74130304700_012024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,,Nuevo,Examinación,Pack,100,,,,,,,,
MLA1593394308,Guantes Descartables Antideslizantes Np Color Lavanda Talle L De Nitrilo X 100 Unidades,new,7800.0,ARS,1,,buy_it_now,gold_special,2043-12-03T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-np-color-lavanda-talle-l-de-nitrilo-x-100-unidades/p/MLA18616481,http://http2.mlstatic.com/D_629643-MLA48774253382_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,Lavanda,Nuevo,,Unidad,1,100,,,,,,,
MLA1129908794,Guantes De Nitrilo Negro Pack X 20 Unidades + Regalo,new,4000.0,ARS,1,,buy_it_now,gold_special,2042-03-24T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1129908794-guantes-de-nitrilo-negro-pack-x-20-unidades-regalo-_JM,http://http2.mlstatic.com/D_851859-MLA49516451513_032022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Estandar,,Nuevo,Nitrilo negro,Pack,20,,,,,,,,
MLA1400270923,Guantes De Nitrilo Celeste | X50 Unidades,new,3698.0,ARS,1,,buy_it_now,gold_special,2043-12-21T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1400270923-guantes-de-nitrilo-celeste-x50-unidades-_JM,http://http2.mlstatic.com/D_637287-MLA73648149613_122023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Múltiples marcas,,Nuevo,Nitrilo azul,Unidad,1,50,,,,,,,
MLA1465364516,Guantes Nitrilo Negro X20u Reforzados Talle M,new,5690.5,ARS,1,,buy_it_now,gold_special,2043-07-29T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1465364516-guantes-nitrilo-negro-x20u-reforzados-talle-m-_JM,http://http2.mlstatic.com/D_668280-MLA70832620370_082023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,GEO,,Nuevo,Reforzado,Pack,20,,,,,,,,
MLA1177795281,Guantes De Nitrilo Descartables Violeta X100unidades Talle L,new,7235.0,ARS,1,,buy_it_now,gold_special,2042-09-21T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1177795281-guantes-de-nitrilo-descartables-violeta-x100unidades-talle-l-_JM,http://http2.mlstatic.com/D_668659-MLA70537457599_072023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Nitrilo,Unidad,1,,,,,,,,
MLA1699459866,Guantes Descartables Antideslizantes Mediglove Reforzado Color Negro Talle Xs De Nitrilo X 100 Unidades,new,9645.9,ARS,5000,,buy_it_now,gold_special,2044-05-24T01:15:27.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-mediglove-reforzado-color-negro-talle-xs-de-nitrilo-x-100-unidades/p/MLA18615881,http://http2.mlstatic.com/D_971182-MLA48772239670_012022-I.jpg,MLA454849,MLA-DISPOSABLE_GLOVES,Mediglove,Negro,Nuevo,Reforzado,Unidad,1,100,,7798188570349,22.6 cm,440 g,,,
MLA1435316672,Guantes De Nitrilo Rosa Perlado X 100 Unidades,new,10974.52,ARS,100,,buy_it_now,gold_special,2044-03-27T10:36:33.000Z,https://articulo.mercadolibre.com.ar/MLA-1435316672-guantes-de-nitrilo-rosa-perlado-x-100-unidades-_JM,http://http2.mlstatic.com/D_778984-MLA77211286657_062024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,Examinación,Caja,100,100,,,,,,,
MLA1384692979,Guantes De Nitrilo Desc S/polvo Euromix 100u Talle M!!,new,11599.0,ARS,1,,buy_it_now,gold_special,2043-08-19T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1384692979-guantes-de-nitrilo-desc-spolvo-euromix-100u-talle-m-_JM,http://http2.mlstatic.com/D_938552-MLA71299690655_082023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Euromix,,Nuevo,Examinación,Pack,100,100,,,,,,,
MLA1165979328,Guantes Descartables Antideslizantes Np Color Negro Talle S De Nitrilo X 100 Unidades,new,9170.0,ARS,1,,buy_it_now,gold_special,2042-09-04T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-np-color-negro-talle-s-de-nitrilo-x-100-unidades/p/MLA18616453,http://http2.mlstatic.com/D_921756-MLU72637226545_112023-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,Negro,Nuevo,Nitrilo Negros,Unidad,1,100,,,,,,,
MLA1320080998,Guantes De Nitrilo Descartables Violeta Caja X100 Xs S M L,new,7235.0,ARS,50,,buy_it_now,gold_special,2043-01-20T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1320080998-guantes-de-nitrilo-descartables-violeta-caja-x100-xs-s-m-l-_JM,http://http2.mlstatic.com/D_816064-MLA70537183187_072023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Guantes Descartables Antideslizantes,Caja,,100,,,,,,,
MLA1132456089,Guantes Descartables Antideslizantes Np Color Negro Talle Xs De Nitrilo En Pack De 10 X 100 Unidades,new,95000.0,ARS,50,,buy_it_now,gold_special,2042-04-12T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-np-color-negro-talle-xs-de-nitrilo-en-pack-de-10-x-100-unidades/p/MLA18616452,http://http2.mlstatic.com/D_612139-MLA48774280366_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,Negro,Nuevo,,Pack,10,100,,,,,,,
MLA1613511182,Guante Nitrilo Azul Descartable Caja X 100 Certificado Anmat Talle S,new,8000.0,ARS,1,,buy_it_now,gold_special,2043-12-23T04:00:00.000Z,https://www.mercadolibre.com.ar/guante-nitrilo-azul-descartable-caja-x-100-certificado-anmat-talle-s/p/MLA29334477,http://http2.mlstatic.com/D_985288-MLU73555245160_122023-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,DPS,Azul,Nuevo,DESCARTABLE NITRILO AZUL,Pack,100,100,,0754697478504,,,,,
MLA1409039327,Guantes Nitrilo Negro | Cajon/bulto | Powercrest X1.000 ,new,60930.0,ARS,250,,buy_it_now,gold_special,2044-02-09T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1409039327-guantes-nitrilo-negro-cajonbulto-powercrest-x1000-_JM,http://http2.mlstatic.com/D_615678-MLA72719617600_112023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Powercrest,,Nuevo,Nitrilo Negro,Pack,10,1000,,,,,,,
MLA850740301,Guantes De Nitrilo Color Negro X 10u Sin Polvo Reforzados ,new,1661.55,ARS,500,,buy_it_now,gold_special,2040-04-16T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-850740301-guantes-de-nitrilo-color-negro-x-10u-sin-polvo-reforzados-_JM,http://http2.mlstatic.com/D_664274-MLA43566036795_092020-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,GC PRODUCTOS DETAILING,,Nuevo,Nitrilo Color Negro,,10,10,,,,,,,
MLA1433779858,Caja X 100 Guantes De Examen De Nitrilo Top Glove,new,8422.0,ARS,1,,buy_it_now,gold_special,2044-03-27T10:36:32.000Z,https://articulo.mercadolibre.com.ar/MLA-1433779858-caja-x-100-guantes-de-examen-de-nitrilo-top-glove-_JM,http://http2.mlstatic.com/D_835570-MLA76918797489_062024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Top Glove,,Nuevo,Nitrilo Negro Large,Caja,100,100,,,,,,,
MLA1656195022,Guantes De Nitrilo Negro Reforzado Cajon 10 Cajas X100u,new,85000.0,ARS,500,,buy_it_now,gold_special,2044-01-28T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1656195022-guantes-de-nitrilo-negro-reforzado-cajon-10-cajas-x100u-_JM,http://http2.mlstatic.com/D_763402-MLA74842549186_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,ONE GLOVE,,Nuevo,Nitrilo Negro,Pack,10,100,,,,,,,
